track_id,Name,Latitude,Longitude,City,Country,Website,Category,Review Velocity (12m),Hero Image URL,Management Issues,Structural Issues,Owner Activity,Top Reviews Snippet,Maps URL,Official Website,building_sqm,b2b_density,catchment_area_size,is_indoor,is_outdoor,is_sim,NUTS_ID,NUTS_NAME,disposable_income_pps,wealth_data_year,data_quality_score,track_length_m,website_track_length_m,Average Rating,ai_insights,ai_sentiment,ai_confidence,review_count_12m,priority
665,Kartmania,47.2886459,5.0239771,Chenôve,France,https://kartmania.com/,Karting,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m0YPhCLiXI6sWIrziN2i3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.081955&pitch=0&thumbfov=100,False,False,False,,"https://www.google.com/maps/place/Karting/@47.2882004,5.0241327,17z/data=!3m1!4b1!4m6!3m5!1s0x47f29c47adc3cddb:0xf37238ea77c92a42!8m2!3d47.2882004!4d5.0241327!16s%2Fg%2F11bzz52c50?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",,2394.8,191.0,1262.61,True,False,False,FRC1,Bourgogne,20300.0,2022,100,630,0,5.0,"[""Asset: Data Gap: No details on physical infrastructure or equipment"", ""Ops: Weak: Lacks basic phone number for booking and inquiries"", ""Market: Data Gap: No insights on customer satisfaction or value perception""]",negative,low,0,1
666,Tours Kart Indoor,47.3448828,0.7332596,Centre — Val de Loire,France,https://www.tours-kart-indoor.fr/,Karting,13,https://lh3.googleusercontent.com/p/AF1QipNxtq7QuNJ0XDMMdOtr3EWGMS5pCCz0vNJFUZ1Z=w408-h254-k-no,True,True,False,"absolutely fantastic!! a very warm welcome! great track | we ended up not doing the go-karting session because it wasn't possible for everyone (children and adults) to drive together as a family. i think that's a real shame, and i don't understand the concept of a leisure activity that doesn't … | fantastic afternoon at the go-kart track! the welcome was truly excellent, the team was friendly and helpful. the children had a blast from start to finish, in complete safety. a perfect activity for a great family outing. we'll definitely be back. | 07/29/25 5:00 pm very disappointed with the welcome the gentleman was very unpleasant when we made our reservation for our teenager but that was not going to spoil our moment... when session n39 of our teenager arrives who to our surprise … | the go-karting was great fun. my teenagers had a blast. i'm taking off one star because of the man who was parking the karts when the drivers arrived. my son parked on the wrong side (it was his first time in an adult kart, so he parked on … | unpleasant staff!!!! our kart's transponder was faulty, no timer, no compensation!!! 1st and 3rd session, 1 lap out of two was counted, 2nd session, no timer displayed, reception staff remained unmoved!! i will never go back there again!!!! it's great to work without motivation for this staff!!! | a very friendly, helpful team. a really nice atmosphere; whether you're a novice, amateur, or pro, there's something for everyone. | this was my second experience and it's always a pleasure to go to this kart. very pleasant staff. a bit of a wait at opening time but it's okay. | a great time spent at the end of the day on saturday, october 25, 2025! we did a little gp 20 as a family, and it was fantastic... a great welcome and magnificent equipment on a very pleasant and fun track. thanks to the team. | friendly staff and affordable rates, which is appreciated by students. however, there's a slight lack of explanations for beginners or those who want to optimize their session, particularly on how to properly approach curves. a few additional tips or instructions would make the experience even more fluid and accessible. | competent staff, pleasant track, and good quality karts. i recommend them. | excellent, beautiful structure | excellent place for go-karting, including for young people. very friendly and helpful staff. …","https://www.google.com/maps/place/PKS/@47.3447055,0.7330307,17z/data=!3m1!4b1!4m6!3m5!1s0x47fcd61d8c6c153b:0x30295f7d6f98b4b9!8m2!3d47.3447055!4d0.7330307!16s%2Fg%2F11b6dgr9_m?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.tours-kart-indoor.fr/reservation/,10037.94,144.0,1344.47,True,True,False,FRB0,Centre — Val de Loire,21000.0,2022,100,0,-1,4.2,"[""Asset: Adequate: Good track, karts, and structure; however, timing system faulty."", ""Ops: Needs Investment: Staff consistency, training, and policy issues need attention."", ""Market: Adequate: Broad appeal, good value, but family concurrent driving policy hurts.""]",mixed,high,13,3
725,Crcuit de Karting,47.3559083,5.8183701,Franche-Comté,France,,Karting,0,,False,False,False,,"https://www.google.com/maps/place/Circuit+de+Karting,+58470+Magny-Cours,+France/@46.863419,3.154441,17z/data=!3m1!4b1!4m6!3m5!1s0x47f050b3ebfe8007:0x8a98837b205f58fd!8m2!3d46.863419!4d3.154441!16s%2Fg%2F11pdmt29wp?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwNC4wIKXMDSoASAFQAw%3D%3D",,19.36,0.0,880.09,True,True,False,FRC2,Franche-Comté,21400.0,2022,85,1185,0,0.0,"[""Asset: Strong: Magnificent complex, superb track, good asphalt, great karts."", ""Ops: Strong: Staff consistently praised as kind, good, and fantastic."", ""Market: Strong: Excellent location, diverse offerings, high customer recommendation.""]",positive,high,10,1
1274,Cosne Karting,47.3580574,2.9191223,Bourgogne,France,,Karting,12,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepBtKrsDzO8amRBa9hQ1wgsbTe2FgwXHJDKM4rrYbJ8Kb4wbWGElIAapayWZRNoze747bN_bfOvRmyn1CfJpHJc6UXSDrOlkpSpcr5oO3U-HpmglQmoB6z3bEE8qZBPBCGhYYuRvuvVtSTo=w408-h306-k-no,True,True,False,"amazing race track, karts really good condition. also a young guy that speaks english and tells you how to become faster. | great go karting track suitable for adults and youngsters.  good value.  fun | great karting track, excellent karts, good instructions, and reasonably reasonable prices. recommended if you enjoy karting on outdoor tracks. | we had a wonderful afternoon with the family. the people were very welcoming and gave us lots of advice. i highly recommend this karting. | fantastic experience! the place is great, very pleasant outdoors, and the go-karts are excellent and well-maintained! don't pay attention to the negative reviews; they're not at all representative of reality! the staff is lovely, and their … | i highly recommend this go-kart track. the staff were friendly, patient, and professional. we booked the track for a stag do and it went very well. … | interesting circuit, good size, the karts powerful enough to move my 120kg. | nothing to say, it's perfect, even if i'm doing it to advise you to go there. i've been going there with my brother for a long time and i never get tired of it. | good experience and friendly team. would do it again. | excellent with several activities such as karting, ping-ball or even mini golf | warm welcome and great circuit. top-notch equipment. superb morning for a stag do. thanks to the team. | check the rates: 20 euros for 10 minutes.","https://www.google.com/maps/place/Karting+de+Cosne/@47.3576023,2.9193931,17z/data=!3m1!4b1!4m6!3m5!1s0x47f01c04499a48fd:0x23200e99c9ef6997!8m2!3d47.3576023!4d2.9193931!16s%2Fg%2F1tfs0dd7?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.cosne-karting.com/,54.82,2.0,1550.6,False,True,False,FRC1,Bourgogne,20300.0,2022,85,882,0,4.2,"[""Asset: Strong: Track, karts, and facilities consistently praised, well-maintained."", ""Ops: Strong: Staff are consistently friendly, professional, and helpful."", ""Market: Strong: High satisfaction, strong repeat intent, broad and niche appeal.""]",positive,high,12,3
881,Sologne Karting,47.3601309,2.0498434,Centre — Val de Loire,France,,Karting,13,https://lh3.googleusercontent.com/p/AF1QipMuUw8s6OBcq105feWFRlTmswcfB1rPANbxPHZP=w408-h271-k-no,True,True,False,"great experience! the slopes are great, the equipment is in excellent condition and you can feel that everything is well organized. special mention to guillaume who was really kind and welcoming, he took the time to explain everything and make sure we had a good time. i recommend 100%! | a customer for three years, every visit to sologne karting is a real pleasure. warm welcome, impeccable equipment, and guaranteed thrills. special thanks to guillaume for his professionalism, kindness, and commercial gesture, which made our day even more memorable. see you soon! 🏎️💨 … | two-morning course for my 13-year-old son. very good supervision, advice that allowed for rapid progress and increased his enjoyment (even on wet tracks). thank you for your welcome and for sharing your experience. | great track and excellent staff who ensure the day is well organized! | came to avoid driving even though we had called. the person had specified that it was possible, but in fact the runway was reserved by a company. bad person. … | excellent (long) track, reasonable prices. the exterior looks a bit dated, but it's a blast once you get into the karts. we went on a day when it wasn't too crowded. … | what an amazing day! karting with my kids, my wife, and my uncle, who gave me a great birthday present. laughter, adrenaline, and unforgettable memories. we'll be back! | we did four sessions, including one with 13hp karts thanks to the boss guillaume. it was a great afternoon; we loved everything. we'll be back because the whole team is truly amazing. | an exceptional experience!  we had an incredible time on the karting track, with rotax 125 2-stroke karts. … | we came to train for two days on two-strokes.  the track was excellent and the garage was well-maintained. … | baptiste and antoine are very friendly and attentive to their customers, knowledgeable about their profession and very pleasant, unlike the receptionist who is not at all friendly.","https://www.google.com/maps/place/Sologne+Karting+Ecole+de+Pilotage/@47.3618965,2.0493941,17z/data=!3m1!4b1!4m6!3m5!1s0x47fad4cc3dc4e96b:0xaa133db4fa8468fd!8m2!3d47.3618965!4d2.0493941!16s%2Fg%2F1thcm3vr?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.sologne-karting.com/,195.86,0.0,1211.47,False,False,False,FRB0,Centre — Val de Loire,21000.0,2022,85,1392,0,4.6,"[""Asset: Strong: Excellent tracks, karts, good garage; exterior dated."", ""Ops: Adequate: Mostly excellent staff, but booking and receptionist issues."", ""Market: Strong: High satisfaction, strong repeat intent, good value.""]",positive,high,13,3
838,Karting Dijon-Prenois,47.3667507,4.901663,Bourgogne,France,,Karting,14,https://lh3.googleusercontent.com/p/AF1QipMQTOwJu5FjYGxDy7YSeJLbiboqSrqN4a6zH2VK=w408-h272-k-no,True,True,False,"total lack of professionalism, reservations ignored. when people have traveled more than an hour and a half, it creates some pretty interesting situations. … | absolutely incredible! the track is fantastic and so much fun, the cards are engaging and guarantee an unforgettable experience. and to top it all off, the staff is lovely; they let us reschedule our sessions so my girlfriend and i could … | we came for the boiserie event, but we weren't able to go karting because we supposedly didn't have pants, a sweater, or a sleeved t-shirt. this wasn't even mentioned on the boiserie website, nor was it included in the … | a wonderful experience ☺️ we were there as a family, and we received a warm welcome and excellent advice. we rode solo and two-seater karts, and it was a lot of fun and a thrill! … | staff left something to be desired. a bitter and hypocritical young woman at reception. despite a great racing session, the staff were unresponsive when we left the … | great team! a welcoming, flexible atmosphere and top-notch support. a bonus, they provided excellent advice on getting a go-kart for disabled people. a great time! | had a fantastic time on a truly amazing track! the welcome and explanations about the session were clear and delivered with a smile. a top-notch experience, i highly recommend it! thanks again! | great place for family fun, very welcoming, easy access, good track, good karts... great morning. | stag do experience  affordable price, friendly and welcoming staff … | a wonderful experience for my grandchildren, a fantastic afternoon! | a fantastic time for my 11-year-old grandson! the organization was excellent, and the whole team took great care of the children. it was truly a wonderful day this wednesday, april 30th, for the rookies, and congratulations to the entire team – the children really felt like they were at a grand prix! e p | fantastic, we had an unforgettable time, thank you! | very good experience! the staff and the receptionist were very friendly and gave good explanations. the qualif + race package is great to do with friends, i highly recommend it!","https://www.google.com/maps/place/Karting+Dijon-Prenois/@47.3667117,4.9016384,17z/data=!3m1!4b1!4m6!3m5!1s0x47ed7d5c16f217f5:0xb9b9fbe19ad3a0e5!8m2!3d47.3667117!4d4.9016384!16s%2Fg%2F11tfvfjx9_?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.circuit-dijon-prenois.com/,564.25,2.0,731.4,True,True,False,FRC1,Bourgogne,20300.0,2022,85,1108,0,4.1,"[""Asset: Strong: Track and karts are consistently praised as fantastic"", ""Ops: Needs Investment: Staff are often excellent, but professionalism and booking issues exist"", ""Market: Strong: High customer satisfaction for families and groups, excellent value""]",mixed,medium,14,3
1210,Karting Tours,47.3880277,0.7889781,Centre — Val de Loire,France,karting-center-tours.fr,Karting,4,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepubjqOUpovFa-uN0UjCkia6eDMMmv1FaZG-P3SWHRSxoRwvTY03745ERdEtosq8zx6nbfEUEiy-FRQbEOW8GXREUKKNaADFpAumuAhRpmHjseTh7Tthsga2rpNoXBh9VAkem4=w408-h302-k-no,False,True,False,"a terrible experience for us!  following the closure of the villeperdue karting track, we opted for this one. … | an exceptional experience at karting center tours!  i wanted to share my immense satisfaction after our visit to karting center … | the experience at karting center tours was passable. the place is quite pleasant, but there are a few areas for improvement: we had booked a child's session, but the kart's seatbelt wasn't working. we had …","https://www.google.com/maps/place/Karting+Center+Tours/@47.3878026,0.5008288,11z/data=!4m10!1m2!2m1!1sKarting+Tours+Centre+%E2%80%94+Val+de+Loire+France!3m6!1s0x47fcd24793aab23f:0x95cc9a98c8258071!8m2!3d47.3878026!4d0.7892199!15sCixLYXJ0aW5nIFRvdXJzIENlbnRyZSDigJQgVmFsIGRlIExvaXJlIEZyYW5jZVoqIihrYXJ0aW5nIHRvdXJzIGNlbnRyZSB2YWwgZGUgbG9pcmUgZnJhbmNlkgENZ29fa2FydF90cmFja5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOdWNrcDVTM2xSUlJBQuABAPoBBAgAEEg!16s%2Fg%2F1tslj276?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.karting-center-tours.fr/,241.78,133.0,957.18,False,False,False,FRB0,Centre — Val de Loire,21000.0,2022,85,453,0,4.3,"[""Asset: Needs Investment: Safety equipment (seatbelt) malfunctioning on child kart."", ""Ops: Weak: Poor safety procedures; faulty child kart assigned."", ""Market: Adequate: Highly variable customer satisfaction, from exceptional to terrible.""]",mixed,medium,4,3
2370,Virtual Xperience,47.3889993,0.6918094,Tours,France,,SIM Racing,14,https://lh3.googleusercontent.com/p/AF1QipNviG6uui0r0ZDNyHvzRYN2qf8XvpZMMwQ8pwsY=w408-h306-k-no,True,False,False,"such a cool experience! definitely worth the visit. we loved the police game. will come back! | absolutely fantastic experience!!! a huge thank you to the entire virtual xperience team for hosting my son's birthday party. from start to finish, it was simply perfect! … | first, a little background: i'm a vr enthusiast, owning quest 1, 2, and 3 headsets and a racing simulator system with a steering wheel. i prefer to share this information because i don't think i'm the target audience for this activity, … | excellent and fun experience. the venue is very pleasant and the staff very welcoming. we chose a two-person scenario, and the escape room atmosphere was very well done. we felt like we'd pulled out a box of unlock/exit games and plunged right in! definitely worth discovering; a change of scenery and fun are guaranteed! | virtual experience truly lives up to its name. unforgettable experience!!! guaranteed laughs. jeanne is a real ray of sunshine, her explanations are excellent; she's genuinely made for this job, and nico gives great advice!! thank you to them both, and see you very, very soon 🤓🎉🎮 … | i just came from an hour-long session with my girlfriend and it was great fun; we had a pleasant and relaxing time. the staff are friendly and make you want to play. i highly recommend it! | it was a truly great first experience! the staff is super welcoming and always attentive, they come to help at the right time. honestly, it makes you want to come back! | excellent experience, the equipment is great and full of thrills!! 🎮 big shout-out to jeanne and nicolas who are so kind, we'll be back! … | a superb immersion in wonderland that delighted my wife and me! thank you to the organizers for adding the 3 minutes to allow us to finish the quest!","https://www.google.com/maps/place/Virtual+Xperience/@47.3890287,0.6918434,17z/data=!3m1!4b1!4m6!3m5!1s0x47fcd539f4436867:0x58d4ae2b4fbd102f!8m2!3d47.3890287!4d0.6918434!16s%2Fg%2F11ftvdbs10?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://virtualxperience.fr/,,,905.12,False,False,True,FRB0,Centre — Val de Loire,21000.0,2022,75,0,-1,4.9,"[""Asset: Strong: Venue pleasant and VR equipment great, modern."", ""Ops: Strong: Staff consistently praised; welcoming, attentive, and professional."", ""Market: Strong: High satisfaction, unique VR appeal, strong repeat intent.""]",positive,high,14,3
1574,Grands Kartings,47.4060531,0.7462019,Centre — Val de Loire,France,,Karting,4,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepubjqOUpovFa-uN0UjCkia6eDMMmv1FaZG-P3SWHRSxoRwvTY03745ERdEtosq8zx6nbfEUEiy-FRQbEOW8GXREUKKNaADFpAumuAhRpmHjseTh7Tthsga2rpNoXBh9VAkem4=w408-h302-k-no,False,True,False,"a terrible experience for us!  following the closure of the villeperdue karting track, we opted for this one. … | an exceptional experience at karting center tours!  i wanted to share my immense satisfaction after our visit to karting center … | the experience at karting center tours was passable. the place is quite pleasant, but there are a few areas for improvement: we had booked a child's session, but the kart's seatbelt wasn't working. we had …","https://www.google.com/maps/place/Karting+Center+Tours/@47.3878026,-1.517909,8z/data=!4m10!1m2!2m1!1sGrands+Kartings+Centre+%E2%80%94+Val+de+Loire+France!3m6!1s0x47fcd24793aab23f:0x95cc9a98c8258071!8m2!3d47.3878026!4d0.7892199!15sCi5HcmFuZHMgS2FydGluZ3MgQ2VudHJlIOKAlCBWYWwgZGUgTG9pcmUgRnJhbmNlkgENZ29fa2FydF90cmFja-ABAA!16s%2Fg%2F1tslj276?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.karting-center-tours.fr/,16.2,91.0,1505.87,False,False,False,FRB0,Centre — Val de Loire,21000.0,2022,75,87,0,4.3,"[""Asset: Needs Investment: Critical safety equipment (seatbelt) failed on child's kart."", ""Ops: Weak: Inconsistent service; critical safety check failure for child karts."", ""Market: Weak: Polarized satisfaction; critical child safety issue damages family market.""]",mixed,low,4,3
673,Inwall Kart,47.4274919,-0.5431727,Pays de la Loire,France,,Karting,12,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpDAoIKYhsYHUnAblfnoUX3euyI5VnlherZP145Sm76sVlgDlO3xn-V4UMboZ5eaxDqZ2Pj5YUV5BWazQUVuChWB_Kuzs-ouGqpBMnBaT3wfpn-uXNt8dGJVM5WzxYpt4LsHab=w408-h306-k-no,True,True,False,"€45 for 3 sessions on the same day, according to the photo?  if you were hoping for any kind of business sense, you can forget it. i can't … | we had a lovely time with our two grown sons. (christmas gift 2023) the site is very well designed for those accompanying skiers. there's a bar at the top of the slope where you can watch the skiers and have a drink at the same time. friendly staff | insolent and unpleasant! those two words sum up how we were treated. a woman who speaks to you very rudely; she really needs some training in customer service and how to speak to people! the young man was very nice, but his colleague was … | excellent place if you want to have fun with drunken forty-somethings who think a go-kart track is the perfect place to play bumper cars! … | a very enjoyable go-kart track. however, a major drawback: if you're not at senna's level, it can become dangerous. the staff knowingly allow intoxicated individuals to drive during public sessions, including minors. … | my first time at inwall kart, honestly, the staff on the track lacked professionalism and didn't adequately rein in those who thought they were at a grand prix. however, the reception was impeccable; the two ladies were super friendly and … | good atmosphere. prices a little too high. plenty of parking. | i went to inwall kart with 6 friends and we had a great time! 🏎️ the experience was really great, the karts are powerful, the track super fun and well maintained. the staff is very friendly, welcoming and attentive. we had a blast from start to finish, an activity that i 100% recommend for a good time with friends! … | the staff is not very helpful. my partner made the mistake of asking me a question during the rushed (and rushed) instruction. she was reprimanded like a child, with a distinct touch of aggression. the timing is clearly geared towards sales figures, not the customer. avoid this place. | first time for me. great place, the track is nice and the people who work there are too. i highly recommend it. and the prices are very reasonable. | for my first time in this kart, i was truly amazed. i felt like i was in monza... or melbourne. well, a very exciting moment. i'll do it again when i return to anjou. go nantes.","https://www.google.com/maps/place/Inwall+Kart+Sarl/@47.4276809,-0.5429261,17z/data=!3m1!4b1!4m6!3m5!1s0x4807d634662793ad:0x7c34aa2c9e13bd1d!8m2!3d47.4276809!4d-0.5429261!16s%2Fg%2F1wfcnjl8?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.inwallkart.com/,0.0,85.0,1188.59,False,False,False,FRG0,Pays de la Loire,20900.0,2022,75,0,600,4.2,"[""Asset: Strong: Karts powerful, track fun/well maintained, good parking."", ""Ops: Needs Investment: Inconsistent, rude staff; critical safety lapses with intoxicated drivers."", ""Market: Adequate: Fun experience undermined by pricing issues and major safety concerns.""]",mixed,high,12,3
1352,BattleKart,47.4415019,0.6974984,Centre — Val de Loire,France,https://www.battlekart.com/fr/tours/,Karting,7,https://lh3.googleusercontent.com/p/AF1QipNZDwbKkJm6QI79hbdMqGYnStL0XdvpV6FtV9I=w408-h306-k-no,True,True,False,"not only is the experience excellent and truly fun (it really feels like we're in an open-air video game 🎮), but we were also deeply impressed by the kindness of the staff (we went at 4 pm today), who didn't hesitate to explain the game's … | a fantastic time of fun and camaraderie! we had a great time as a company outing, enjoying two go-karting sessions. the appetizer platters provided were of good quality and plentiful. the second racing session seems essential; it's the lap … | a fantastic experience for an end-of-year outing with colleagues: challenge, friendly competition, and team bonding were all present. … | excellent!! it really feels like you're in mario kart, the effects are incredible! you can throw oil, fire missiles, or even protect yourself with a shield. i recommend … | we had this experience this weekend with my son and his friend – it was a real treat! we had a really great time, the team is very friendly, we'll definitely do it again! | what can i say except that it's... exceptional?!!! 😃 whether you love karting or it's not particularly your thing (like me 😉), you're going to love it!!! the idea of the interactive screen on the track is brilliant and bug-free, the … | a great experience! the place is really fun, the staff is super friendly, and the welcome is great! it made me want to try the one near me, in le mans, but i would definitely come back here!","https://www.google.com/maps/place/Battlekart+Tours/@47.4417643,0.1209615,10z/data=!4m10!1m2!2m1!1sBattleKart+Centre+%E2%80%94+Val+de+Loire+France!3m6!1s0x47e32b5478f3fab5:0x59a6227fba9b2321!8m2!3d47.4417643!4d0.6977437!15sCilCYXR0bGVLYXJ0IENlbnRyZSDigJQgVmFsIGRlIExvaXJlIEZyYW5jZZIBDWdvX2thcnRfdHJhY2vgAQA!16s%2Fg%2F11fwzcg3p4?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://tours.battlekart.com/,2410.23,180.0,1096.09,True,False,False,FRB0,Centre — Val de Loire,21000.0,2022,75,213,0,4.6,"[""Asset: Strong: Modern, interactive track with incredible bug-free effects."", ""Ops: Strong: Exceptional, friendly staff and well-organized group events."", ""Market: Strong: High satisfaction, strong repeat intent, broad appeal.""]",positive,high,7,3
648,Puissance Kart Indoor,47.4870552,6.8280952,Audincourt,France,https://www.puissancekartindoor.com/,Karting,11,https://lh3.googleusercontent.com/p/AF1QipMPrAoy8BC1WOx2V9krp4Rmbd8w3s-6lJBrO8s3=w427-h240-k-no,True,True,False,"a great time! my son celebrated his birthday with his friends, he loved it! everyone was super friendly. we had a great afternoon. thank you so much! | fantastic birthday celebration for tom... 16 years old... time flies! excellent service and very professional... well done to the team! 👍💪✋ they're great during the week too! 👍 … | a fantastic trail to discover and explore! the welcome, organization, and friendly service were all perfect! … | very disappointed... late opening, then the 2 people chat among themselves without saying hello, to finally say to you laughingly ""but what are you doing here?! you won't be able to drive today..."" avoid! | family atmosphere. fun and technical track. the children's karts are a great addition. | very good overall atmosphere. you will be very well received. the ramp agents are serious and efficient. i highly recommend! | a very good time...very professional...nice circuit.  i recommend it. | excellent track and reasonable prices | the people in charge on the track are very unpleasant and uneven. blue flag means a pass!!!! except no, we soon have to stop to let people we know pass. why? they can't seem to overtake us... so why let them pass... we feel privileged... | great karting track. the staff is really friendly. the karts move very well on this track and it's also a very, very fun track.","https://www.google.com/maps/place/Puissance+Kart+Indoor/@47.4867981,6.8284765,17z/data=!3m1!4b1!4m6!3m5!1s0x47921749626b9879:0xb956b64f7201f370!8m2!3d47.4867981!4d6.8284765!16s%2Fg%2F1tjrnxg8?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.puissancekartindoor.com/,0.0,89.0,1044.03,True,False,False,FRC2,Franche-Comté,21400.0,2022,100,0,-1,4.5,"[""Asset: Strong: Excellent, fun, technical track; karts perform well."", ""Ops: Needs Investment: Inconsistent staff, rudeness, favoritism, disorganization reported."", ""Market: Strong: High satisfaction, fun, family-friendly, good value.""]",mixed,medium,11,3
721,Solokart,47.5248869,-1.8391093,Pays de la Loire,France,,Karting,10,https://lh3.googleusercontent.com/p/AF1QipOOTtHHwego8ox60zykLdipnU6Q6tRtUsK8oXxj=w408-h305-k-no,True,True,False,"amazing day, and wonderful place, thanks | brilliant kart track. so if you can drive a kart and get around in 1:11 in a 4 stroke you can then use their 2 stroke 125cc karts and they are a great laugh. … | excellent afternoon out karting | the team was very friendly and welcoming. i really enjoyed the smaller track; i also tried the larger one, but since i'm not a fan of speed, i preferred the smaller one. everyone should make their own decision when choosing which track to … | have a great time! my son spent his day doing an endurance race with his friends from the ""no limits for life"" association! very friendly staff. i recommend it. | superb team and a warm welcome. both tracks have their own unique features and are very interesting. the big plus is being able to drive a 2-stroke kart on the main track once you've set the benchmark time in the 390cc class. … | fantastic experience! i went in early july in the early afternoon, right at opening. there weren't many people. … | i had a fantastic time!! from the moment you arrive, you receive a very warm welcome: the team is friendly, helpful, and immediately puts you at ease, whether you're a beginner or a … | an incredible immersive experience, a great deal of kindness and teaching, and an amazing welcome—we're back every week. thank you to étienne for his hospitality and explanations, and thank you to achraf for lending me my car keys. we … | i give it 5 stars! we were there with the family today and were thrilled by the beautiful routes. the layout is very good: there is a route for children and beginners and another for advanced and professionals. we were there from 2 p.m. and …","https://www.google.com/maps/place/Karting+SOLOKART/@47.5242,-1.8397,17z/data=!3m1!4b1!4m6!3m5!1s0x480f7f30a781d5a3:0xb0cb91173df8d6a2!8m2!3d47.5242!4d-1.8397!16s%2Fg%2F1td0fx96?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.solokart.com/,183.3,0.0,1181.5,False,False,False,FRG0,Pays de la Loire,20900.0,2022,75,1503,0,4.8,"[""Asset: Strong: Multiple well-designed tracks, diverse modern kart fleet"", ""Ops: Strong: Exceptionally friendly, welcoming, and helpful staff"", ""Market: Strong: High satisfaction, strong repeat business across all skill levels""]",positive,high,10,3
225,Michael Schumacher Kart and Event Center,47.5305118,10.2641957,Sonthofen,Germany,,Karting,8,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepFsH6OUhlrGGzH8QZYo-nmd6pj1e8rtvek5UO-mvo00o8PsHFESA-fb3Ys8cmmZy3d4lTS_08kilxSJ9causbyJiy8OBGpBIvqY1BLZQ-Dpa9vri_ga5wgx77HBIItTHnfDWlX=w408-h306-k-no,True,True,False,"really poor, fun track but other than that literally awful.  we travelled all the way from england just to be met with cars that don’t work … | superb track. the best organised i've ever visited. totally brilliant and more than worth a visit | ⭐⭐⭐⭐⭐ fantastic experience at michael schumacher kartcenter in kerpen! the service and staff were absolutely top-notch—friendly, helpful, and professional from start … | best place i know for gokart racing. the tracks are great, indoor and outdoor, the karts are fine, the staff is friendly, easy online booking, and there is a decent restaurant where you can eat. | track and carts were excellent. however staff, especially the old man in the inner track (staff refused to give his name), need to be more wary of drivers that cannot manoeuvre after a crash, especially where those that have crashed are clearly visible. | they need to be more careful in children’s session. twin cars cause danger for the single kid karts. other than that it’s good overall. | kids & adults will love it! decent size tracks and good karts and clean safety equipment makes it a good experience. | nice tracks and venue. loosing one star for mildly and uneven power of the karts.","https://www.google.com/maps/place/Michael+Schumacher+Kart+and+Event+Center/@50.891269,6.673601,17z/data=!3m1!4b1!4m6!3m5!1s0x47bf3f591ed48e49:0xa114831e8959464c!8m2!3d50.891269!4d6.673601!16s%2Fg%2F1v42dygv?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.ms-kartcenter.de/,6802.01,125.0,585.38,True,False,False,DE27,Schwaben,32700.0,2022,75,369,0,4.3,"[""Asset: Needs Investment: Karts need maintenance; tracks and safety equipment are good."", ""Ops: Needs Investment: Staff friendly, but safety and attentiveness need improvement."", ""Market: Strong: High satisfaction, broad appeal, strong competitive positioning.""]",mixed,high,8,3
